customer_id,segment,recency_days,frequency_180d,monetary_180d,ticket_count_90d,return_rate_180d,campaign_clicks_30d,sessions_30d,churn_next_60d
CUST01661,Hibernating,154,1,326.3,0,1.0,0,0,1
CUST01662,Potential Loyalists,33,2,1004.65,0,0.0,0,3,1
CUST01663,Champions,22,3,2366.8,2,0.333,0,4,0
CUST01664,Hibernating,75,1,888.92,0,0.0,1,20,1
CUST01665,Hibernating,75,1,335.28,0,0.0,1,6,1
CUST01666,Hibernating,318,0,0.0,0,0.0,4,5,1
CUST01667,Hibernating,136,2,1307.77,0,0.0,2,12,1
CUST01668,At Risk,106,3,2195.57,0,0.0,0,7,1
CUST01669,Hibernating,143,1,406.94,0,0.0,0,0,1
CUST01670,Potential Loyalists,19,2,2472.29,1,0.0,0,15,0
CUST01671,At Risk,79,3,3295.24,1,0.333,0,1,0
CUST01672,Potential Loyalists,29,2,1440.35,0,0.0,0,7,1
CUST01673,Potential Loyalists,24,1,489.02,0,0.0,1,3,0
CUST01674,Hibernating,116,2,936.21,0,0.0,0,5,0
CUST01675,Hibernating,132,2,1309.95,0,0.0,0,3,1
CUST01676,Hibernating,133,1,578.91,0,0.0,1,5,1
CUST01677,Champions,17,3,1571.06,0,0.0,0,3,0
CUST01678,Potential Loyalists,50,1,854.48,0,0.0,0,1,0
CUST01679,Potential Loyalists,29,1,798.11,0,0.0,2,7,1
CUST01680,Potential Loyalists,36,1,2660.5,0,0.0,0,12,0
CUST01681,Potential Loyalists,53,1,804.75,0,0.0,0,6,0
CUST01682,Hibernating,227,0,0.0,0,0.0,0,0,1
CUST01683,Loyal Customers,26,4,4532.08,0,0.0,0,7,0
CUST01684,Loyal Customers,63,3,3554.18,0,0.0,0,4,0
CUST01685,Hibernating,278,0,0.0,0,0.0,0,2,1
CUST01686,Hibernating,138,1,699.98,0,0.0,0,0,1
CUST01687,Hibernating,81,1,392.39,0,0.0,0,3,1
CUST01688,Hibernating,130,1,602.81,0,0.0,0,9,1
CUST01689,Potential Loyalists,62,1,1029.49,0,0.0,1,6,1
CUST01690,Hibernating,70,1,301.13,1,1.0,0,2,1
CUST01691,Hibernating,89,1,591.46,1,1.0,0,8,1
CUST01692,Hibernating,176,1,456.23,0,1.0,1,6,1
CUST01693,Potential Loyalists,33,1,483.01,0,0.0,3,11,0
CUST01694,Potential Loyalists,38,1,759.46,0,0.0,2,10,1
CUST01695,At Risk,72,3,1167.59,0,0.0,4,22,0
CUST01696,Hibernating,127,1,652.34,0,0.0,1,1,1
CUST01697,Potential Loyalists,62,2,1630.57,0,0.0,1,5,0
CUST01698,At Risk,68,4,4139.24,1,0.25,1,5,0
CUST01699,Hibernating,242,0,0.0,0,0.0,0,2,1
CUST01700,Potential Loyalists,6,2,2044.9,0,0.0,2,14,1
CUST01701,Potential Loyalists,14,1,388.29,0,0.0,1,3,1
CUST01702,Hibernating,209,0,0.0,0,0.0,0,3,1
CUST01703,Potential Loyalists,7,2,2037.61,0,0.0,0,6,0
CUST01704,Potential Loyalists,47,1,926.37,0,0.0,2,13,0
CUST01705,Loyal Customers,29,3,1829.77,1,0.0,2,21,0
CUST01706,Champions,6,3,1683.91,1,0.0,0,6,0
CUST01707,Potential Loyalists,2,2,1446.76,0,0.0,0,5,0
CUST01708,Champions,5,3,1319.75,0,0.0,0,7,0
CUST01709,Hibernating,157,1,484.31,0,0.0,3,1,1
CUST01710,Loyal Customers,58,3,1236.27,1,0.0,1,10,0
CUST01711,Hibernating,110,2,1341.5,0,0.0,2,2,0
CUST01712,Potential Loyalists,25,1,828.82,1,0.0,0,9,0
CUST01713,Loyal Customers,41,5,3851.72,1,0.4,0,1,1
CUST01714,Hibernating,132,1,894.52,0,0.0,0,0,1
CUST01715,Hibernating,121,1,703.76,0,0.0,1,4,1
CUST01716,Potential Loyalists,31,2,1884.28,1,0.5,0,1,0
CUST01717,Hibernating,125,2,2810.44,0,0.0,0,6,0
CUST01718,At Risk,133,3,1495.2,0,0.0,2,4,0
CUST01719,Hibernating,148,1,472.14,0,0.0,0,4,1
CUST01720,Champions,13,3,1236.77,1,0.0,4,9,0
CUST01721,Potential Loyalists,38,1,617.29,0,0.0,0,5,1
CUST01722,Potential Loyalists,59,1,359.06,0,0.0,0,1,1
CUST01723,Champions,16,3,2534.09,1,0.0,0,4,0
CUST01724,Potential Loyalists,39,2,1680.71,0,0.0,0,12,1
CUST01725,Potential Loyalists,44,1,632.03,1,0.0,0,8,1
CUST01726,Potential Loyalists,23,1,1507.03,0,0.0,2,17,0
CUST01727,Potential Loyalists,1,2,845.58,0,0.0,0,13,0
CUST01728,Potential Loyalists,10,2,1236.25,0,0.0,1,5,0
CUST01729,Potential Loyalists,8,2,2079.31,2,0.5,1,11,0
CUST01730,Hibernating,120,2,788.7,0,0.0,3,7,1
CUST01731,Hibernating,102,1,531.75,0,0.0,2,1,1
CUST01732,Champions,9,4,4533.96,1,0.0,0,4,0
CUST01733,At Risk,92,3,2167.49,0,0.667,0,2,1
CUST01734,Hibernating,160,1,1515.59,0,0.0,0,2,1
CUST01735,Potential Loyalists,61,2,1287.08,0,0.5,1,6,1
CUST01736,Champions,13,4,2197.62,2,0.25,1,8,0
CUST01737,Potential Loyalists,26,1,512.92,0,0.0,0,9,0
CUST01738,Loyal Customers,39,4,2851.85,0,0.0,3,7,0
CUST01739,Hibernating,75,1,349.72,0,0.0,0,5,0
CUST01740,Potential Loyalists,22,1,717.61,0,0.0,0,1,0
CUST01741,Loyal Customers,29,3,1450.22,0,0.0,0,2,0
CUST01742,Hibernating,130,2,890.8,0,0.0,3,13,1
CUST01743,Hibernating,90,2,1117.05,1,0.0,0,6,0
CUST01744,Hibernating,111,1,1021.08,0,0.0,0,3,0
CUST01745,Hibernating,204,0,0.0,0,0.0,2,6,1
CUST01746,Hibernating,239,0,0.0,0,0.0,2,1,1
CUST01747,Potential Loyalists,24,1,1498.03,0,0.0,1,7,0
CUST01748,Potential Loyalists,36,1,150.03,0,0.0,3,4,1
CUST01749,Hibernating,190,0,0.0,0,0.0,0,0,1
CUST01750,Hibernating,137,1,556.93,0,0.0,0,4,1
CUST01751,Potential Loyalists,61,1,332.52,0,0.0,0,3,0
CUST01752,Hibernating,171,1,516.34,0,0.0,0,2,1
CUST01753,Potential Loyalists,43,2,912.81,0,0.0,0,4,0
CUST01754,Potential Loyalists,13,2,806.9,0,0.0,1,4,0
CUST01755,Hibernating,152,1,738.44,0,0.0,0,3,1
CUST01756,Hibernating,90,2,1557.58,0,0.0,2,12,0
CUST01757,Hibernating,167,2,1856.03,0,0.0,0,1,1
CUST01758,Hibernating,78,1,411.88,0,0.0,1,2,1
CUST01759,Hibernating,89,2,1973.57,0,0.0,0,3,1
CUST01760,At Risk,69,3,2991.54,0,0.0,0,2,0
CUST01761,At Risk,89,4,3303.61,0,0.0,1,2,0
CUST01762,Potential Loyalists,66,1,2131.17,0,0.0,0,1,0
CUST01763,Potential Loyalists,8,1,705.53,1,1.0,0,3,1
CUST01764,Loyal Customers,45,3,1471.84,1,0.0,0,5,1
CUST01765,Hibernating,265,0,0.0,0,0.0,1,0,1
CUST01766,Hibernating,163,1,561.64,0,0.0,0,4,1
CUST01767,Hibernating,145,1,488.2,0,0.0,0,5,1
CUST01768,Hibernating,101,2,1316.76,0,0.0,3,10,0
CUST01769,Potential Loyalists,55,2,3149.49,0,0.0,3,10,0
CUST01770,Loyal Customers,58,3,1327.79,2,0.333,0,2,1
CUST01771,Potential Loyalists,58,2,1481.07,0,0.0,1,14,0
CUST01772,Hibernating,254,0,0.0,0,0.0,0,0,1
CUST01773,Hibernating,196,0,0.0,0,0.0,2,5,1
CUST01774,At Risk,152,3,2110.43,0,0.333,2,0,1
CUST01775,Potential Loyalists,49,2,1120.32,1,0.0,0,6,0
CUST01776,Hibernating,79,1,962.07,0,0.0,2,4,1
CUST01777,Hibernating,167,2,1872.12,0,0.0,1,6,1
CUST01778,Hibernating,87,1,512.32,0,0.0,0,6,1
CUST01779,Hibernating,167,1,1574.84,0,0.0,2,3,1
CUST01780,Potential Loyalists,5,1,2015.96,1,0.0,0,8,0
CUST01781,Hibernating,241,0,0.0,0,0.0,2,3,1
CUST01782,Hibernating,137,1,402.31,0,0.0,0,1,1
CUST01783,Potential Loyalists,21,2,1070.9,0,0.0,0,1,0
CUST01784,Hibernating,67,2,1646.49,0,0.0,0,12,0
CUST01785,Potential Loyalists,14,1,982.58,0,0.0,0,1,0
CUST01786,Champions,23,5,2801.17,0,0.2,0,2,0
CUST01787,Hibernating,75,1,1770.53,0,0.0,1,6,0
CUST01788,Loyal Customers,54,3,2627.07,1,0.333,0,4,0
CUST01789,Potential Loyalists,52,1,341.52,0,0.0,0,6,1
CUST01790,Loyal Customers,40,3,1750.7,0,0.0,0,1,1
CUST01791,Hibernating,82,1,287.89,0,0.0,0,5,1
CUST01792,Potential Loyalists,36,1,821.29,0,0.0,1,12,0
CUST01793,Potential Loyalists,48,1,1476.12,1,0.0,1,3,1
CUST01794,Potential Loyalists,26,2,1843.9,0,0.0,1,8,0
CUST01795,Hibernating,89,1,1266.99,1,0.0,1,7,1
CUST01796,Potential Loyalists,33,1,500.81,0,0.0,0,4,1
CUST01797,Hibernating,117,1,1593.85,0,1.0,0,6,1
CUST01798,Hibernating,103,1,1100.62,0,0.0,0,5,1
CUST01799,Hibernating,74,1,659.32,1,0.0,0,0,1
CUST01800,Hibernating,122,1,507.22,0,0.0,1,5,1
CUST01801,Potential Loyalists,24,1,371.61,1,0.0,1,10,1
CUST01802,Hibernating,139,2,1118.66,0,0.0,0,3,1
CUST01803,Hibernating,104,2,1100.86,0,0.0,0,1,0
CUST01804,Hibernating,177,1,578.62,0,0.0,0,4,1
CUST01805,Potential Loyalists,37,1,433.16,0,0.0,1,0,1
CUST01806,Potential Loyalists,50,1,411.72,0,0.0,2,8,0
CUST01807,Hibernating,74,2,1672.74,0,0.5,1,3,0
CUST01808,Potential Loyalists,17,1,234.39,0,0.0,0,5,0
CUST01809,Potential Loyalists,45,2,2554.61,0,0.5,1,2,0
CUST01810,Potential Loyalists,28,1,381.71,0,0.0,2,8,0
CUST01811,At Risk,69,4,3016.58,1,0.0,2,7,0
CUST01812,Champions,25,3,2134.42,0,0.0,0,16,0
CUST01813,Champions,22,3,2171.56,1,0.333,3,5,0
CUST01814,Potential Loyalists,43,1,579.84,1,0.0,0,6,0
CUST01815,Potential Loyalists,4,1,762.94,0,0.0,0,4,0
CUST01816,Hibernating,189,0,0.0,0,0.0,0,2,1
CUST01817,Hibernating,147,1,429.19,0,0.0,0,6,1
CUST01818,Hibernating,168,1,403.61,0,0.0,0,1,1
CUST01819,Hibernating,82,2,1750.57,1,0.5,0,2,1
CUST01820,Champions,6,3,2242.0,0,0.0,0,7,0
CUST01821,Loyal Customers,41,3,2654.29,0,0.0,0,2,1
CUST01822,Potential Loyalists,50,2,2116.75,1,0.0,0,1,0
CUST01823,Potential Loyalists,32,1,1142.69,0,0.0,0,6,0
CUST01824,Hibernating,201,0,0.0,0,0.0,1,4,1
CUST01825,Potential Loyalists,16,1,561.93,1,0.0,1,14,0
CUST01826,Loyal Customers,57,3,1929.3,0,0.0,0,0,1
CUST01827,Potential Loyalists,5,2,1217.56,0,0.0,0,8,0
CUST01828,At Risk,122,3,1876.83,0,0.0,3,5,1
CUST01829,At Risk,101,3,2668.19,0,0.0,0,4,1
CUST01830,Potential Loyalists,27,1,258.18,1,0.0,0,2,1
CUST01831,Potential Loyalists,11,1,448.22,1,0.0,0,13,0
CUST01832,At Risk,95,3,2313.58,0,0.0,0,3,1
CUST01833,Loyal Customers,27,4,2563.66,0,0.0,3,1,0
CUST01834,Potential Loyalists,2,1,715.74,0,0.0,2,5,0
CUST01835,Hibernating,132,1,710.25,0,0.0,2,15,1
CUST01836,Hibernating,125,2,1392.01,0,0.0,1,12,1
CUST01837,Hibernating,76,1,441.28,0,0.0,0,5,1
CUST01838,Potential Loyalists,64,2,775.96,0,0.0,0,7,1
CUST01839,Champions,0,3,1378.5,0,0.0,3,15,0
CUST01840,Hibernating,101,1,333.12,0,0.0,0,5,0
CUST01841,Champions,14,4,2919.05,0,0.0,0,17,0
CUST01842,Hibernating,161,1,1332.91,0,0.0,1,0,1
CUST01843,Potential Loyalists,25,1,2211.51,0,0.0,0,8,0
CUST01844,Hibernating,125,2,1933.86,0,0.0,0,8,0
CUST01845,Hibernating,164,1,545.67,0,0.0,0,3,1
CUST01846,Hibernating,76,1,537.7,0,0.0,0,5,1
CUST01847,Potential Loyalists,16,1,1293.93,0,0.0,0,2,0
CUST01848,Potential Loyalists,1,2,2164.85,0,0.0,0,10,0
CUST01849,Potential Loyalists,34,1,385.85,0,0.0,0,3,0
CUST01850,Potential Loyalists,28,1,510.71,0,0.0,0,5,0
CUST01851,Hibernating,355,0,0.0,0,0.0,1,2,1
CUST01852,Potential Loyalists,48,1,572.93,1,0.0,3,2,1
CUST01853,Hibernating,153,1,430.99,0,0.0,0,0,1
CUST01854,Hibernating,150,2,1301.87,0,0.0,0,5,1
CUST01855,Hibernating,72,2,2034.53,1,0.0,2,11,0
CUST01856,Hibernating,211,0,0.0,0,0.0,0,0,1
CUST01857,Hibernating,74,1,257.75,0,0.0,0,1,1
CUST01858,Potential Loyalists,20,1,522.62,1,0.0,1,9,0
CUST01859,Potential Loyalists,15,2,1262.4,0,0.0,5,12,0
CUST01860,Potential Loyalists,1,2,914.93,2,0.5,0,9,0
CUST01861,Potential Loyalists,1,2,2185.49,0,0.0,2,4,0
CUST01862,Champions,9,3,3486.8,0,0.0,1,4,0
CUST01863,Hibernating,188,0,0.0,0,0.0,0,4,1
CUST01864,Hibernating,221,0,0.0,0,0.0,0,3,0
CUST01865,Potential Loyalists,60,2,1418.31,1,0.0,1,4,1
CUST01866,Hibernating,70,1,510.52,1,0.0,0,16,1
CUST01867,Potential Loyalists,11,1,663.94,0,0.0,0,2,0
CUST01868,Hibernating,80,2,1267.91,0,0.0,1,4,1
CUST01869,Loyal Customers,52,3,1551.23,0,0.0,0,13,0
CUST01870,Hibernating,91,2,1401.02,0,0.0,1,9,0
CUST01871,Hibernating,100,1,1448.69,0,0.0,0,1,1
CUST01872,Potential Loyalists,41,1,817.34,1,0.0,0,4,0
CUST01873,Potential Loyalists,9,2,1277.58,0,0.0,1,5,0
CUST01874,Potential Loyalists,31,1,663.19,0,0.0,0,1,0
CUST01875,Hibernating,74,1,296.55,0,0.0,0,0,1
CUST01876,Hibernating,143,1,1038.71,0,0.0,0,1,1
CUST01877,Potential Loyalists,45,2,2170.97,1,0.5,0,1,0
CUST01878,Potential Loyalists,22,1,314.15,0,0.0,0,4,1
CUST01879,Potential Loyalists,24,1,709.74,1,1.0,2,5,1
CUST01880,Hibernating,231,0,0.0,0,0.0,0,3,1
CUST01881,Potential Loyalists,8,2,1058.59,1,0.0,0,0,0
CUST01882,Hibernating,219,0,0.0,0,0.0,0,0,1
CUST01883,Potential Loyalists,5,2,1461.71,1,0.5,0,2,0
CUST01884,Hibernating,234,0,0.0,0,0.0,0,2,1
CUST01885,Champions,6,3,2419.99,0,0.0,2,9,0
CUST01886,Hibernating,78,1,309.36,0,0.0,0,6,1
CUST01887,Hibernating,126,2,358.26,0,0.0,1,1,1
CUST01888,Loyal Customers,27,3,626.1,0,0.0,1,3,0
CUST01889,Hibernating,71,2,1553.42,0,0.0,0,5,0
CUST01890,Hibernating,226,0,0.0,0,0.0,3,1,1
CUST01891,Hibernating,217,0,0.0,0,0.0,0,0,1
CUST01892,Potential Loyalists,39,1,547.55,0,0.0,1,5,0
CUST01893,Potential Loyalists,50,1,1501.3,0,0.0,1,2,0
CUST01894,Hibernating,195,0,0.0,0,0.0,2,2,1
CUST01895,Hibernating,329,0,0.0,0,0.0,3,7,1
CUST01896,Hibernating,70,1,177.86,0,0.0,2,10,0
CUST01897,Potential Loyalists,28,2,1482.82,0,0.0,0,7,0
CUST01898,Hibernating,218,0,0.0,0,0.0,0,1,1
CUST01899,Potential Loyalists,53,2,1576.16,1,0.0,0,2,1
CUST01900,At Risk,75,3,1920.74,0,0.0,2,9,0
CUST01901,Hibernating,163,1,736.42,0,0.0,2,6,1
CUST01902,Potential Loyalists,53,2,549.93,0,0.0,0,1,0
CUST01903,Potential Loyalists,20,2,1434.04,0,0.0,0,8,0
CUST01904,Loyal Customers,39,3,2969.43,1,0.333,0,4,0
CUST01905,Champions,2,3,2083.64,1,0.0,3,6,0
CUST01906,Hibernating,81,1,555.37,0,0.0,0,3,0
CUST01907,Potential Loyalists,32,2,1249.44,0,0.0,1,3,0
CUST01908,Hibernating,216,0,0.0,0,0.0,0,1,1
CUST01909,Potential Loyalists,37,1,825.7,0,0.0,0,13,0
CUST01910,Hibernating,130,1,554.5,0,0.0,0,1,1
CUST01911,Loyal Customers,40,3,2463.55,1,0.0,0,4,0
CUST01912,Potential Loyalists,43,2,1106.5,0,0.0,0,13,0
CUST01913,Hibernating,78,1,422.52,0,0.0,0,2,1
CUST01914,Hibernating,83,2,2531.95,0,0.0,0,7,0
CUST01915,Hibernating,273,0,0.0,0,0.0,0,1,1
CUST01916,Potential Loyalists,10,2,934.02,0,0.0,1,3,0
CUST01917,Hibernating,196,0,0.0,0,0.0,0,2,1
CUST01918,Hibernating,170,1,1508.27,0,0.0,1,1,1
CUST01919,Potential Loyalists,40,1,328.12,0,0.0,0,10,0
CUST01920,Hibernating,215,0,0.0,0,0.0,0,1,1
CUST01921,Hibernating,75,1,1096.7,0,0.0,0,9,1
CUST01922,Potential Loyalists,30,1,1747.45,0,0.0,1,10,0
CUST01923,Hibernating,146,1,493.47,0,0.0,2,9,1
CUST01924,Potential Loyalists,61,1,371.86,0,0.0,0,13,0
CUST01925,Potential Loyalists,12,1,448.97,0,0.0,2,12,0
CUST01926,Hibernating,130,1,449.37,0,0.0,0,5,1
CUST01927,Hibernating,163,1,1254.25,0,0.0,1,1,1
CUST01928,Potential Loyalists,6,1,462.37,0,0.0,3,14,0
CUST01929,Hibernating,163,1,412.99,0,0.0,0,5,1
CUST01930,Potential Loyalists,19,2,1131.91,0,0.0,0,2,0
CUST01931,Potential Loyalists,10,2,975.78,0,0.0,0,11,0
CUST01932,Potential Loyalists,12,1,1359.13,0,0.0,2,11,0
CUST01933,Potential Loyalists,39,1,457.58,0,0.0,2,6,1
CUST01934,Potential Loyalists,33,1,585.58,0,0.0,0,8,0
CUST01935,Potential Loyalists,52,1,308.98,0,0.0,1,8,1
CUST01936,Potential Loyalists,34,1,300.34,0,0.0,2,8,0
CUST01937,Hibernating,120,1,383.33,0,0.0,0,3,1
CUST01938,Loyal Customers,45,3,1299.72,0,0.333,0,4,0
CUST01939,Loyal Customers,34,4,3249.84,0,0.0,0,13,0
CUST01940,Potential Loyalists,8,2,1355.74,0,0.0,1,12,0
CUST01941,Loyal Customers,47,4,2815.2,1,0.25,0,11,0
CUST01942,Hibernating,249,0,0.0,0,0.0,2,4,1
CUST01943,Loyal Customers,52,3,3506.41,0,0.0,0,10,0
CUST01944,Potential Loyalists,13,1,451.76,0,0.0,0,6,0
CUST01945,Hibernating,118,1,554.68,0,0.0,0,0,1
CUST01946,Hibernating,118,1,590.95,0,0.0,2,4,0
CUST01947,Hibernating,123,2,806.74,0,0.0,1,6,1
CUST01948,Hibernating,170,1,802.25,0,0.0,0,3,1
CUST01949,Hibernating,136,1,1097.78,0,0.0,0,9,1
CUST01950,Hibernating,136,1,670.55,0,0.0,0,2,1
CUST01951,Hibernating,125,1,599.47,0,0.0,0,2,1
CUST01952,Hibernating,313,0,0.0,0,0.0,0,3,1
CUST01953,Hibernating,176,1,886.28,0,0.0,0,0,1
CUST01954,Potential Loyalists,50,2,1200.01,0,0.0,0,2,0
CUST01955,Champions,25,4,1750.78,1,0.0,4,11,0
CUST01956,Hibernating,78,1,301.98,0,0.0,1,5,1
CUST01957,Hibernating,210,0,0.0,0,0.0,0,3,1
CUST01958,Hibernating,113,1,436.01,0,0.0,0,5,1
CUST01959,Potential Loyalists,9,1,676.52,0,0.0,0,4,0
CUST01960,Potential Loyalists,25,1,1173.93,0,0.0,0,4,0
CUST01961,Hibernating,79,1,1265.7,0,0.0,1,1,1
CUST01962,Hibernating,142,2,1458.09,0,0.0,0,2,1
CUST01963,Hibernating,113,1,827.54,0,0.0,0,6,1
CUST01964,Potential Loyalists,15,1,848.15,0,0.0,0,4,0
CUST01965,Hibernating,196,0,0.0,0,0.0,1,3,1
CUST01966,Potential Loyalists,49,1,990.76,0,0.0,0,9,1
CUST01967,Potential Loyalists,28,2,874.98,1,0.0,0,12,1
CUST01968,Potential Loyalists,59,1,1323.58,1,1.0,1,2,1
CUST01969,Hibernating,80,2,1641.0,1,0.0,0,3,0
CUST01970,Hibernating,84,2,1351.58,0,0.0,2,14,0
CUST01971,Potential Loyalists,10,2,2559.4,1,0.5,1,12,0
CUST01972,Champions,4,5,2355.5,0,0.2,0,15,0
CUST01973,Hibernating,89,1,1195.4,0,0.0,2,18,0
CUST01974,Potential Loyalists,54,1,535.27,1,0.0,0,9,0
CUST01975,Potential Loyalists,57,1,970.02,0,0.0,0,9,0
CUST01976,At Risk,100,4,3483.16,1,0.25,1,15,0
CUST01977,Hibernating,68,2,1844.12,1,0.0,0,8,0
CUST01978,Hibernating,156,1,549.68,0,0.0,1,2,1
CUST01979,Potential Loyalists,61,1,669.46,0,0.0,0,13,0
CUST01980,Potential Loyalists,1,2,1535.81,0,0.0,2,10,0
CUST01981,Hibernating,84,1,1480.4,0,0.0,2,13,0
CUST01982,Potential Loyalists,36,2,1678.1,1,0.0,0,5,0
CUST01983,Hibernating,67,1,247.47,0,0.0,1,13,0
CUST01984,Champions,21,6,3972.7,2,0.0,2,8,0
CUST01985,Hibernating,75,1,1983.49,0,0.0,0,12,0
CUST01986,Champions,5,3,2851.97,0,0.333,1,17,0
CUST01987,Hibernating,127,1,299.78,0,0.0,0,4,1
CUST01988,Potential Loyalists,52,1,824.71,0,0.0,0,2,0
CUST01989,Hibernating,70,1,402.97,0,0.0,0,0,1
CUST01990,Loyal Customers,59,4,3877.77,0,0.0,1,11,1
CUST01991,Potential Loyalists,65,2,1375.81,1,0.5,0,8,1
CUST01992,Potential Loyalists,50,1,1412.07,0,0.0,1,7,0
CUST01993,Champions,23,4,2199.04,1,0.0,0,0,0
CUST01994,Hibernating,83,1,716.99,0,0.0,0,0,0
CUST01995,Hibernating,144,1,680.4,0,0.0,0,2,1
CUST01996,Hibernating,206,0,0.0,0,0.0,1,2,0
CUST01997,Potential Loyalists,23,1,914.23,0,0.0,2,9,0
CUST01998,Champions,6,3,2894.07,1,0.0,0,13,0
CUST01999,Hibernating,70,2,762.25,0,0.0,1,4,1
CUST02000,Hibernating,96,1,659.61,0,0.0,0,11,1
CUST02001,Potential Loyalists,5,1,519.52,0,0.0,1,12,0
CUST02002,Potential Loyalists,27,2,1975.52,0,0.0,2,7,0
CUST02003,Hibernating,169,1,225.92,0,0.0,0,3,1
CUST02004,Potential Loyalists,1,1,1164.15,0,0.0,1,6,0
CUST02005,Potential Loyalists,7,2,660.44,0,0.0,2,6,0
CUST02006,Hibernating,99,1,1872.67,0,0.0,0,2,0
CUST02007,Hibernating,152,2,1436.89,0,0.0,1,5,1
CUST02008,Hibernating,228,0,0.0,0,0.0,0,3,1
CUST02009,Potential Loyalists,31,2,2246.02,1,0.5,0,1,0
CUST02010,Hibernating,97,2,3814.95,0,0.0,3,6,0
CUST02011,Hibernating,130,1,1055.41,0,0.0,0,2,1
CUST02012,Potential Loyalists,4,1,397.31,1,0.0,0,7,0
CUST02013,Potential Loyalists,19,1,496.68,0,0.0,1,7,0
CUST02014,Potential Loyalists,39,1,585.15,0,0.0,0,0,0
CUST02015,Hibernating,212,0,0.0,0,0.0,0,4,1
CUST02016,Potential Loyalists,15,1,359.18,0,0.0,1,17,0
CUST02017,Hibernating,77,1,260.56,0,0.0,2,12,1
CUST02018,Potential Loyalists,46,1,873.21,1,0.0,1,17,1
CUST02019,Loyal Customers,55,3,1976.35,1,0.333,0,7,0
CUST02020,Potential Loyalists,30,1,1155.61,0,0.0,0,8,1
CUST02021,Champions,9,4,3437.71,1,0.25,0,12,0
CUST02022,Potential Loyalists,44,1,329.75,1,0.0,0,1,0
CUST02023,Potential Loyalists,44,1,888.97,0,0.0,0,7,1
CUST02024,Champions,1,5,2985.73,0,0.0,3,17,0
CUST02025,Loyal Customers,44,3,2973.5,0,0.0,1,3,0
CUST02026,Loyal Customers,34,3,3035.74,0,0.0,1,2,0
CUST02027,Potential Loyalists,12,2,2518.34,0,0.0,1,7,0
CUST02028,Hibernating,127,1,701.75,0,0.0,0,3,1
CUST02029,Hibernating,80,2,1154.39,1,0.0,2,0,0
CUST02030,Champions,7,3,1750.15,0,0.0,2,18,0
CUST02031,Hibernating,167,2,734.56,0,0.0,0,2,1
CUST02032,Hibernating,342,0,0.0,0,0.0,0,2,1
CUST02033,Hibernating,112,1,450.77,0,0.0,1,9,0
CUST02034,Potential Loyalists,13,1,568.26,0,0.0,0,9,0
CUST02035,At Risk,93,3,2201.39,0,0.0,1,0,1
CUST02036,Potential Loyalists,38,2,1639.42,0,0.0,0,6,0
CUST02037,Potential Loyalists,1,1,405.47,1,1.0,1,3,1
CUST02038,Hibernating,262,0,0.0,0,0.0,1,3,1
CUST02039,Hibernating,160,2,1167.28,0,0.0,0,0,1
CUST02040,Potential Loyalists,1,1,686.12,0,0.0,2,14,0
CUST02041,Potential Loyalists,15,2,3415.75,1,0.5,1,7,0
CUST02042,At Risk,68,4,2102.49,1,0.0,1,6,0
CUST02043,Potential Loyalists,10,1,429.28,0,0.0,1,6,0
CUST02044,Potential Loyalists,0,2,2285.22,0,0.0,0,14,0
CUST02045,Hibernating,92,1,626.4,0,0.0,3,5,1
CUST02046,Hibernating,282,0,0.0,0,0.0,2,6,1
CUST02047,Loyal Customers,61,5,4826.18,0,0.0,0,1,0
CUST02048,Hibernating,187,0,0.0,0,0.0,0,0,1
CUST02049,At Risk,81,3,2043.23,0,0.0,1,6,0
CUST02050,Potential Loyalists,15,2,985.3,1,0.0,2,4,0
CUST02051,Hibernating,85,2,2426.54,1,0.0,0,0,1
CUST02052,Potential Loyalists,55,2,2935.75,0,0.0,0,2,0
CUST02053,Potential Loyalists,61,2,1075.67,0,0.0,0,0,0
CUST02054,Potential Loyalists,29,1,818.75,0,0.0,0,9,0
CUST02055,At Risk,73,4,2614.46,0,0.0,0,1,0
CUST02056,Hibernating,195,0,0.0,0,0.0,1,2,1
CUST02057,Potential Loyalists,3,1,1572.37,0,0.0,0,10,0
CUST02058,Potential Loyalists,12,1,1013.35,0,0.0,1,0,0
CUST02059,Loyal Customers,53,3,2449.99,1,0.0,1,2,0
CUST02060,Potential Loyalists,23,2,1331.01,2,0.5,0,4,1
CUST02061,At Risk,102,4,2511.93,0,0.0,1,7,0
CUST02062,Hibernating,161,1,1113.22,0,0.0,0,0,1
CUST02063,Loyal Customers,38,4,1973.49,1,0.25,1,7,0
CUST02064,At Risk,69,3,2866.45,1,0.333,0,2,1
CUST02065,Hibernating,172,1,556.57,0,0.0,0,1,1
CUST02066,Potential Loyalists,48,1,656.93,1,0.0,2,9,0
CUST02067,Loyal Customers,55,3,5011.96,1,0.0,0,5,0
CUST02068,Potential Loyalists,7,2,1629.56,0,0.0,4,11,0
CUST02069,Hibernating,315,0,0.0,0,0.0,0,2,1
CUST02070,Hibernating,80,1,557.51,1,0.0,2,11,1
CUST02071,Potential Loyalists,17,1,887.16,0,0.0,0,12,0
CUST02072,Loyal Customers,35,7,4340.19,0,0.0,0,4,1
CUST02073,Potential Loyalists,34,1,462.53,0,0.0,0,0,1
CUST02074,Potential Loyalists,36,1,1003.93,0,0.0,1,7,0
